10000 15 0.2 100
7333 -40.636364 -48.909092 -95.818184 -64.363640
7334 -58.454544 -85.818184 -21.181818 -89.818184
7335 -78.818184 -41.454544 -54.000000 -40.181820
7336 -71.000000 -10.363636 -68.636360 -23.909090
7337 -95.272728 -51.909092 -46.000000 -13.818182
7338 -50.818180 -95.909088 -6.363636 -23.090910
7339 -97.545456 -45.090908 -11.090909 -21.545454
7340 -31.363636 -54.454544 -1.363636 -72.000000
7341 -89.545456 -83.363640 -22.545454 -34.181820
7342 -69.181816 -43.727272 -23.909090 -34.181820
7343 -71.363640 -77.909088 -60.545456 -42.363636
7344 -88.272728 -29.181818 -52.363636 -69.727272
7345 -67.272728 -84.545456 -69.727272 -18.090910
7346 -66.636360 -76.090912 -27.363636 -64.181816
7347 -21.090910 -38.363636 -71.818184 -38.636364
7348 -79.000000 -59.363636 -96.818184 -68.454544
7349 -42.727272 -19.363636 -88.818184 -11.909091
7350 -63.090908 -12.727273 -32.272728 -34.363636
7351 -76.818184 -92.818184 -62.909092 -51.272728
7352 -8.181818 -1.454545 -7.181818 -75.454544
7353 -86.000000 -76.909088 -79.727272 -52.545456
7354 -39.090908 -7.000000 -16.727272 -60.181820
7355 -31.545454 -74.727272 -85.000000 -10.545455
7356 -34.090908 -81.818184 -65.181816 -76.818184
7357 -1.181818 -53.909092 -74.909088 -64.272728
7358 -52.818180 -7.181818 -84.818184 -29.545454
7359 -100.000000 -33.818180 -67.000000 -8.181818
7360 -35.272728 -74.090912 -83.636360 -7.363636
7361 -51.000000 -63.272728 -59.909092 -90.090912
7362 -56.454544 -62.818180 -36.454544 -88.000000
7363 -37.454544 -21.454546 -98.545456 -71.545456
7364 -89.454544 -49.818180 -34.454544 -90.636360
7365 -3.727273 -9.363636 -41.000000 -56.545456
7366 -16.454546 -12.000000 -72.272728 -16.454546
7367 -45.818180 -25.363636 -10.727273 -67.181816
7368 -99.454544 -80.545456 -74.545456 -36.636364
7369 -30.000000 -20.636364 -12.818182 -86.454544
7370 -83.454544 -49.272728 -74.454544 -20.909090
7371 -56.818180 -59.090908 -78.545456 -46.272728
7372 -8.909091 -99.181816 -23.000000 -12.636364
7373 -8.545455 -64.000000 -55.363636 -25.000000
7374 -76.000000 -13.727273 -27.545454 -7.909091
7375 -39.090908 -24.454546 -75.090912 -24.727272
7376 -5.000000 -35.818180 -61.363636 -34.909092
7377 -56.454544 -74.181816 -21.363636 -39.909092
7378 -9.545455 -81.909088 -46.909092 -52.545456
7379 -41.000000 -11.636364 -85.000000 -49.909092
7380 -10.818182 -8.000000 -48.727272 -19.363636
7381 -72.000000 -90.272728 -30.454546 -34.090908
7382 -4.000000 -44.181820 -42.000000 -29.272728
7383 -68.636360 -3.272727 -54.000000 -59.818180
7384 -39.090908 -1.454545 -94.727272 -81.727272
7385 -75.636360 -2.181818 -21.636364 -71.363640
7386 -70.272728 -54.727272 -23.909090 -11.272727
7387 -66.363640 -8.818182 -47.363636 -63.363636
7388 -16.818182 -96.090912 -82.636360 -74.909088
7389 -86.363640 -99.272728 -9.000000 -76.454544
7390 -29.636364 -51.000000 -5.727273 -98.272728
7391 -40.454544 -45.818180 -44.272728 -79.545456
7392 -47.272728 -25.090910 -61.272728 -9.090909
7393 -27.272728 -69.090912 -66.545456 -97.545456
7394 -9.909091 -90.454544 -95.000000 -76.272728
7395 -85.454544 -42.363636 -39.545456 -2.181818
7396 -38.454544 -8.363636 -63.272728 -11.000000
7397 -93.818184 -72.272728 -87.454544 -23.454546
7398 -9.454545 -93.090912 -7.909091 -49.909092
7399 -38.909092 -52.181820 -15.636364 -72.363640
7400 -77.272728 -76.909088 -67.636360 -90.727272
7401 -32.181820 -34.181820 -74.454544 -42.090908
7402 -24.545454 -69.454544 -4.454545 -10.000000
7403 -11.818182 -30.181818 -98.363640 -36.454544
7404 -24.727272 -61.636364 -47.363636 -18.545454
7405 -20.090910 -34.818180 -28.181818 -29.545454
7406 -14.090909 -36.090908 -65.636360 -39.181820
7407 -88.272728 -81.272728 -11.545455 -51.636364
7408 -44.363636 -65.272728 -42.363636 -76.454544
7409 -99.454544 -16.727272 -4.727273 -10.181818
7410 -86.181816 -9.181818 -20.090910 -84.090912
7411 -25.545454 -4.636364 -6.727273 -50.272728
7412 -52.363636 -54.090908 -55.000000 -58.636364
7413 -75.000000 -83.181816 -88.090912 -89.090912
7414 -19.272728 -39.909092 -28.181818 -93.636360
7415 -21.090910 -25.909090 -45.272728 -65.454544
7416 -91.181816 -87.636360 -28.090910 -90.545456
7417 -4.363636 -18.909090 -0.727273 -76.636360
7418 -28.090910 -7.000000 -46.909092 -39.727272
7419 -97.727272 -53.636364 -90.000000 -50.090908
7420 -93.818184 -44.909092 -94.909088 -68.818184
7421 -28.090910 -83.000000 -57.909092 -33.454544
7422 -22.818182 -72.272728 -27.090910 -30.090910
7423 -98.090912 -72.363640 -81.727272 -89.272728
7424 -46.181820 -9.727273 -66.000000 -36.636364
7425 -28.636364 -52.818180 -13.272727 -42.909092
7426 -59.818180 -60.181820 -82.636360 -43.727272
7427 -100.000000 -58.727272 -80.000000 -93.818184
7428 -3.636364 -74.818184 -62.636364 -17.909090
7429 -44.000000 -6.636364 -51.363636 -53.000000
7430 -78.909088 -64.636360 -83.090912 -63.181820
7431 -23.181818 -64.727272 -38.545456 -69.272728
7432 -60.636364 -4.545455 -5.909091 -75.454544
7433 -43.545456 -5.363636 -18.363636 -3.272727
7434 -51.727272 -87.090912 -33.181820 -51.727272
7435 -45.818180 -13.090909 -45.454544 -35.636364
7436 -87.909088 -94.272728 -39.727272 -31.909090
7437 -0.909091 -77.181816 -84.818184 -65.909088
7438 -41.818180 -54.090908 -29.090910 -64.909088
7439 -18.818182 -53.818180 -20.363636 -65.636360
7440 -58.272728 -26.272728 -41.090908 -1.818182
7441 -17.818182 -59.363636 -91.272728 -69.545456
7442 -32.636364 -24.363636 -21.272728 -64.636360
7443 -23.636364 -66.727272 -86.454544 -11.545455
7444 -47.090908 -26.181818 -29.636364 -48.000000
7445 -89.545456 -14.454545 -0.090909 -17.454546
7446 -68.454544 -29.090910 -68.545456 -73.454544
7447 -82.909088 -88.909088 -39.000000 -27.363636
7448 -1.363636 -80.090912 -15.272727 -19.181818
7449 -25.636364 -92.727272 -88.727272 -44.454544
7450 -3.272727 -10.000000 -9.090909 -26.909090
7451 -62.818180 -95.545456 -24.636364 -96.090912
7452 -7.818182 -54.181820 -44.090908 -97.363640
7453 -54.818180 -44.090908 -14.818182 -23.272728
7454 -59.363636 -83.363640 -82.818184 -28.454546
7455 -58.454544 -8.000000 -41.909092 -59.818180
7456 -74.272728 -43.363636 -79.000000 -99.818184
7457 -22.272728 -53.909092 -30.454546 -25.454546
7458 -50.000000 -39.454544 -38.545456 -99.000000
7459 -21.181818 -63.090908 -95.090912 -15.181818
7460 -17.272728 -25.363636 -12.454545 -72.090912
7461 -55.636364 -13.454545 -81.454544 -15.000000
7462 -82.909088 -50.454544 -29.545454 -41.363636
7463 -58.454544 -57.636364 -1.090909 -32.727272
7464 -1.000000 -66.272728 -18.727272 -23.272728
7465 -6.272727 -49.090908 -34.909092 -56.272728
7466 -74.727272 -73.363640 -55.272728 -82.090912
7467 -36.454544 -50.363636 -97.181816 -39.909092
7468 -75.727272 -95.818184 -98.181816 -31.272728
7469 -95.454544 -65.818184 -32.454544 -78.363640
7470 -16.272728 -48.181820 -5.818182 -60.909092
7471 -5.818182 -6.909091 -93.545456 -6.818182
7472 -59.363636 -98.454544 -16.181818 -65.636360
7473 -33.727272 -51.090908 -8.090909 -8.454545
7474 -24.454546 -63.363636 -90.454544 -47.090908
7475 -99.909088 -73.818184 -73.181816 -61.727272
7476 -69.636360 -71.272728 -79.181816 -51.272728
7477 -37.090908 -97.818184 -29.545454 -39.454544
7478 -45.909092 -35.363636 -0.363636 -51.727272
7479 -28.454546 -80.090912 -44.636364 -74.000000
7480 -64.636360 -47.000000 -25.727272 -98.363640
7481 -98.090912 -33.818180 -92.909088 -8.636364
7482 -97.090912 -69.545456 -41.909092 -83.181816
7483 -43.363636 -15.000000 -44.909092 -99.181816
7484 -86.272728 -10.272727 -50.454544 -9.545455
7485 -8.000000 -66.181816 -35.181820 -53.909092
7486 -1.545455 -35.454544 -91.818184 -16.181818
7487 -1.727273 -22.636364 -90.090912 -66.363640
7488 -69.636360 -15.818182 -50.818180 -67.636360
7489 -49.636364 -43.727272 -62.454544 -32.909092
7490 -13.272727 -4.363636 -2.181818 -42.818180
7491 -5.545455 -47.090908 -42.000000 -91.818184
7492 -57.272728 -92.454544 -87.454544 -51.454544
7493 -44.727272 -22.636364 -91.545456 -46.272728
7494 -44.272728 -83.363640 -62.363636 -32.090908
7495 -5.909091 -38.636364 -84.636360 -75.545456
7496 -54.454544 -35.454544 -29.363636 -90.272728
7497 -65.363640 -78.000000 -9.272727 -78.636360
7498 -82.272728 -11.454545 -21.454546 -87.818184
7499 -58.545456 -49.636364 -65.727272 -2.000000
7500 -28.181818 -39.363636 -39.636364 -72.909088
7501 -48.181820 -31.181818 -19.181818 -78.545456
7502 -14.454545 -67.727272 -10.636364 -6.545455
7503 -6.363636 -81.454544 -68.272728 -47.000000
7504 -3.000000 -97.545456 -37.181820 -68.363640
7505 -61.727272 -32.636364 -33.090908 -30.181818
7506 -44.090908 -54.545456 -4.090909 -2.636364
7507 -4.090909 -56.000000 -90.727272 -18.454546
7508 -95.363640 -30.363636 -91.363640 -29.727272
7509 -61.454544 -96.727272 -8.272727 -62.090908
7510 -64.363640 -5.090909 -68.636360 -56.909092
7511 -86.454544 -23.090910 -90.000000 -89.454544
7512 -6.818182 -13.363636 -44.000000 -68.454544
7513 -46.000000 -77.090912 -98.636360 -90.090912
7514 -17.727272 -2.727273 -78.909088 -8.000000
7515 -58.727272 -55.818180 -26.454546 -40.272728
7516 -86.090912 -17.818182 -69.909088 -33.727272
7517 -14.545455 -78.181816 -82.000000 -65.090912
7518 -83.181816 -36.818180 -8.090909 -55.818180
7519 -59.909092 -98.090912 -31.454546 -66.636360
7520 -11.454545 -75.454544 -21.272728 -43.636364
7521 -52.454544 -19.909090 -33.727272 -70.181816
7522 -8.727273 -12.636364 -78.181816 -53.636364
7523 -68.363640 -90.818184 -93.818184 -40.636364
7524 -8.636364 -63.727272 -60.545456 -9.363636
7525 -28.090910 -28.727272 -60.545456 -97.454544
7526 -51.727272 -68.636360 -53.272728 -11.636364
7527 -52.909092 -70.909088 -64.454544 -50.545456
7528 -46.272728 -71.909088 -94.181816 -84.909088
7529 -91.727272 -27.909090 -41.272728 -86.636360
7530 -26.727272 -5.636364 -40.272728 -81.272728
7531 -96.454544 -20.272728 -8.090909 -5.090909
7532 -70.181816 -54.818180 -0.636364 -98.181816
7533 -69.727272 -61.181820 -81.818184 -21.454546
7534 -16.000000 -21.181818 -33.000000 -68.909088
7535 -92.090912 -83.636360 -5.636364 -24.545454
7536 -55.454544 -99.818184 -9.454545 -33.363636
7537 -13.909091 -50.727272 -6.181818 -26.727272
7538 -56.363636 -32.636364 -8.000000 -52.818180
7539 -52.818180 -2.181818 -44.090908 -23.000000
7540 -57.000000 -30.818182 -7.363636 -26.636364
7541 -92.000000 -75.272728 -34.272728 -94.090912
7542 -96.454544 -53.454544 -49.181820 -74.727272
7543 -37.000000 -54.727272 -99.181816 -78.636360
7544 -54.545456 -8.636364 -98.181816 -54.545456
7545 -59.272728 -4.363636 -81.272728 -1.818182
7546 -37.000000 -89.272728 -40.727272 -89.818184
7547 -77.636360 -84.818184 -98.909088 -20.727272
7548 -15.636364 -92.454544 -33.545456 -93.727272
7549 -53.909092 -67.818184 -74.000000 -50.363636
7550 -21.181818 -23.181818 -25.000000 -44.363636
7551 -64.090912 -24.181818 -23.000000 -4.727273
7552 -19.000000 -21.181818 -59.272728 -64.454544
7553 -11.727273 -40.545456 -66.181816 -48.727272
7554 -16.000000 -6.909091 -24.636364 -93.545456
7555 -77.909088 -9.727273 -0.454545 -79.636360
7556 -88.363640 -34.000000 -59.545456 -42.181820
7557 -1.818182 -33.545456 -92.545456 -23.000000
7558 -42.909092 -3.727273 -53.545456 -6.909091
7559 -14.090909 -76.545456 -11.636364 -33.000000
7560 -83.909088 -70.909088 -97.454544 -95.636360
7561 -97.636360 -49.818180 -44.272728 -13.636364
7562 -42.909092 -55.090908 -93.363640 -20.727272
7563 -64.818184 -93.818184 -86.545456 -53.181820
7564 -14.000000 -46.090908 -95.363640 -15.727273
7565 -79.636360 -74.000000 -24.909090 -22.545454
7566 -63.909092 -78.363640 -15.636364 -77.909088
7567 -41.090908 -27.272728 -97.090912 -24.909090
7568 -84.363640 -80.727272 -6.727273 -82.000000
7569 -16.636364 -51.000000 -81.727272 -59.545456
7570 -92.272728 -61.272728 -66.454544 -57.090908
7571 -41.181820 -53.000000 -96.363640 -55.181820
7572 -99.090912 -77.909088 -57.090908 -78.727272
7573 -38.090908 -68.090912 -87.363640 -1.909091
7574 -32.636364 -89.181816 -66.000000 -73.727272
7575 -16.363636 -49.272728 -84.818184 -86.909088
7576 -16.181818 -91.454544 -55.000000 -32.818180
7577 -28.636364 -36.727272 -92.272728 -20.818182
7578 -84.181816 -58.727272 -64.090912 -25.363636
7579 -97.818184 -46.636364 -80.454544 -96.909088
7580 -24.454546 -23.727272 -61.727272 -62.545456
7581 -91.818184 -35.272728 -50.636364 -24.454546
7582 -24.454546 -2.818182 -84.272728 -27.000000
7583 -52.090908 -55.272728 -13.818182 -68.181816
7584 -46.727272 -68.818184 -87.181816 -61.454544
7585 -91.727272 -65.636360 -82.272728 -75.909088
7586 -24.272728 -32.545456 -1.181818 -8.272727
7587 -79.090912 -67.818184 -5.181818 -3.545455
7588 -77.727272 -66.909088 -52.272728 -69.454544
7589 -2.181818 -89.000000 -80.090912 -12.727273
7590 -91.818184 -50.545456 -39.727272 -30.000000
7591 -5.727273 -53.545456 -84.363640 -52.454544
7592 -8.545455 -71.545456 -13.909091 -0.272727
7593 -37.090908 -82.363640 -62.272728 -47.545456
7594 -14.818182 -49.636364 -55.818180 -80.090912
7595 -3.636364 -47.181820 -83.636360 -81.363640
7596 -14.000000 -22.090910 -50.818180 -2.363636
7597 -11.090909 -17.000000 -15.090909 -89.000000
7598 -67.545456 -40.909092 -5.181818 -73.272728
7599 -94.454544 -89.545456 -11.818182 -89.090912
7600 -47.272728 -11.909091 -75.545456 -70.545456
7601 -94.181816 -37.818180 -4.272727 -95.181816
7602 -87.454544 -46.272728 -75.272728 -91.090912
7603 -93.363640 -45.090908 -58.545456 -93.545456
7604 -53.363636 -9.363636 -82.090912 -50.545456
7605 -12.545455 -83.272728 -39.545456 -80.000000
7606 -24.181818 -30.909090 -39.454544 -4.818182
7607 -20.454546 -51.272728 -80.090912 -53.909092
7608 -49.272728 -55.545456 -10.545455 -43.454544
7609 -93.363640 -1.000000 -24.818182 -66.909088
7610 -47.181820 -0.090909 -44.181820 -26.727272
7611 -31.363636 -2.727273 -6.454545 -84.727272
7612 -98.181816 -88.545456 -35.272728 -10.727273
7613 -58.000000 -61.000000 -76.909088 -68.363640
7614 -91.909088 -2.454545 -59.272728 -98.545456
7615 -53.727272 -39.363636 -52.363636 -3.000000
7616 -94.909088 -49.090908 -32.636364 -74.363640
7617 -50.090908 -57.454544 -27.454546 -83.454544
7618 -43.727272 -57.818180 -10.181818 -75.090912
7619 -60.454544 -16.636364 -59.727272 -44.818180
7620 -91.272728 -95.000000 -55.545456 -35.454544
7621 -55.909092 -18.545454 -3.727273 -47.818180
7622 -21.000000 -49.181820 -32.454544 -60.909092
7623 -88.545456 -84.818184 -50.000000 -69.545456
7624 -20.090910 -68.818184 -30.090910 -70.181816
7625 -26.181818 -43.727272 -53.545456 -56.090908
7626 -1.545455 -49.909092 -31.090910 -48.181820
7627 -52.636364 -90.818184 -93.000000 -30.090910
7628 -72.000000 -34.636364 -65.545456 -14.090909
7629 -53.181820 -55.454544 -48.000000 -60.363636
7630 -90.818184 -80.454544 -21.272728 -65.454544
7631 -51.454544 -71.272728 -21.181818 -71.545456
7632 -26.181818 -51.272728 -27.909090 -52.363636
7633 -81.181816 -81.454544 -94.636360 -82.727272
7634 -17.454546 -25.727272 -17.000000 -70.090912
7635 -2.727273 -10.000000 -86.363640 -74.636360
7636 -44.636364 -38.090908 -74.909088 -84.000000
7637 -79.636360 -22.909090 -44.363636 -70.454544
7638 -89.545456 -65.545456 -35.909092 -41.000000
7639 -23.000000 -57.090908 -12.545455 -49.181820
7640 -94.545456 -40.363636 -87.727272 -75.727272
7641 -8.000000 -82.272728 -44.545456 -11.636364
7642 -94.181816 -61.545456 -67.909088 -96.818184
7643 -71.545456 -54.272728 -57.636364 -2.272727
7644 -92.272728 -32.545456 -86.272728 -58.090908
7645 -41.545456 -30.545454 -28.545454 -31.090910
7646 -82.272728 -50.545456 -72.000000 -91.454544
7647 -7.636364 -70.727272 -26.727272 -88.272728
7648 -97.272728 -14.454545 -64.000000 -5.181818
7649 -82.909088 -94.727272 -3.000000 -77.000000
7650 -56.272728 -70.818184 -60.000000 -13.909091
7651 -25.090910 -17.636364 -2.363636 -3.545455
7652 -36.363636 -74.818184 -61.636364 -64.090912
7653 -5.363636 -76.272728 -95.090912 -73.818184
7654 -26.818182 -53.272728 -65.181816 -20.636364
7655 -10.181818 -91.909088 -8.909091 -7.363636
7656 -92.545456 -59.000000 -98.727272 -75.363640
7657 -53.727272 -1.727273 -38.545456 -96.090912
7658 -72.545456 -98.545456 -96.181816 -83.727272
7659 -2.363636 -98.545456 -73.454544 -38.727272
7660 -73.363640 -21.181818 -2.727273 -64.818184
7661 -97.454544 -84.000000 -24.818182 -10.454545
7662 -37.272728 -90.000000 -31.090910 -47.454544
7663 -68.090912 -26.090910 -41.000000 -46.727272
7664 -85.090912 -39.727272 -22.090910 -25.000000
7665 -41.363636 -46.818180 -21.090910 -0.090909
7666 -45.363636 -17.272728 -70.000000 -47.727272
7667 -2.000000 -43.363636 -72.636360 -61.454544
7668 -50.727272 -75.363640 -26.272728 -34.363636
7669 -45.545456 -51.090908 -44.818180 -82.818184
7670 -27.181818 -62.090908 -16.363636 -81.454544
7671 -88.181816 -57.363636 -28.181818 -59.454544
7672 -97.000000 -36.454544 -84.363640 -24.545454
7673 -83.272728 -91.636360 -10.818182 -14.818182
7674 -8.818182 -80.727272 -48.727272 -97.000000
7675 -10.272727 -21.272728 -58.454544 -61.000000
7676 -82.818184 -70.909088 -81.545456 -28.272728
7677 -8.090909 -26.363636 -97.272728 -35.272728
7678 -74.636360 -99.818184 -2.909091 -48.909092
7679 -57.090908 -31.000000 -8.363636 -40.272728
7680 -67.454544 -92.727272 -51.000000 -50.636364
7681 -84.272728 -61.818180 -51.636364 -79.272728
7682 -28.727272 -0.272727 -62.454544 -39.000000
7683 -7.727273 -20.818182 -86.181816 -76.727272
7684 -77.909088 -67.727272 -5.000000 -86.000000
7685 -80.272728 -88.363640 -7.454545 -54.818180
7686 -88.181816 -10.272727 -3.727273 -31.454546
7687 -41.272728 -98.272728 -71.727272 -94.909088
7688 -77.090912 -8.909091 -45.545456 -47.545456
7689 -70.636360 -83.272728 -26.818182 -99.363640
7690 -69.727272 -75.454544 -24.454546 -77.454544
7691 -82.454544 -96.818184 -54.181820 -60.272728
7692 -50.636364 -45.272728 -46.272728 -30.909090
7693 -19.818182 -53.636364 -71.909088 -8.000000
7694 -50.090908 -61.818180 -25.545454 -91.363640
7695 -60.000000 -97.272728 -86.272728 -23.272728
7696 -92.272728 -17.909090 -70.818184 -62.909092
7697 -87.363640 -83.818184 -48.454544 -57.090908
7698 -59.272728 -59.090908 -20.727272 -41.636364
7699 -55.818180 -74.909088 -1.909091 -6.454545
7700 -6.363636 -34.363636 -37.363636 -26.181818
7701 -74.181816 -95.363640 -20.272728 -24.272728
7702 -43.363636 -45.818180 -1.818182 -3.363636
7703 -29.272728 -74.181816 -26.636364 -21.545454
7704 -78.272728 -83.636360 -70.636360 -65.636360
7705 -67.454544 -19.000000 -22.727272 -26.636364
7706 -78.090912 -43.454544 -68.272728 -20.090910
7707 -4.545455 -56.363636 -26.545454 -10.818182
7708 -90.727272 -50.000000 -23.181818 -51.000000
7709 -31.545454 -29.636364 -75.272728 -74.909088
7710 -61.636364 -63.181820 -78.181816 -90.818184
7711 -37.363636 -91.000000 -98.545456 -15.636364
7712 -74.545456 -69.090912 -81.272728 -42.000000
7713 -74.272728 -90.181816 -54.818180 -38.545456
7714 -33.636364 -9.272727 -44.727272 -24.363636
7715 -65.636360 -71.272728 -21.363636 -42.454544
7716 -7.454545 -44.454544 -93.454544 -39.000000
7717 -60.272728 -54.909092 -13.818182 -21.818182
7718 -18.090910 -78.181816 -98.818184 -55.454544
7719 -55.363636 -97.363640 -71.090912 -29.909090
7720 -52.636364 -38.545456 -58.000000 -13.090909
7721 -28.727272 -99.000000 -37.727272 -48.545456
7722 -8.181818 -82.454544 -72.818184 -73.818184
7723 -39.909092 -94.181816 -2.454545 -47.272728
7724 -24.818182 -95.909088 -86.272728 -85.000000
7725 -50.727272 -86.272728 -93.000000 -55.000000
7726 -64.454544 -91.818184 -10.363636 -19.727272
7727 -89.181816 -67.636360 -35.818180 -27.909090
7728 -6.090909 -80.000000 -41.000000 -21.000000
7729 -78.909088 -64.909088 -69.454544 -87.090912
7730 -47.363636 -28.454546 -47.090908 -73.363640
7731 -22.636364 -49.454544 -20.636364 -33.545456
7732 -45.363636 -93.090912 -4.727273 -82.272728
7733 -79.272728 -97.727272 -37.181820 -29.909090
7734 -89.545456 -33.727272 -35.818180 -64.909088
7735 -87.545456 -71.545456 -92.818184 -79.818184
7736 -51.545456 -33.727272 -0.727273 -16.636364
7737 -84.818184 -56.363636 -3.727273 -32.090908
7738 -84.818184 -36.909092 -5.454545 -93.636360
7739 -86.363640 -12.272727 -27.181818 -17.909090
7740 -91.545456 -31.909090 -86.272728 -70.818184
7741 -29.636364 -9.636364 -86.818184 -19.181818
7742 -43.363636 -22.636364 -84.000000 -30.909090
7743 -94.181816 -63.000000 -10.636364 -31.818182
7744 -82.909088 -97.545456 -34.636364 -67.636360
7745 -53.909092 -38.272728 -85.909088 -38.727272
7746 -75.181816 -91.363640 -32.363636 -47.727272
7747 -89.818184 -45.636364 -65.636360 -81.363640
7748 -77.545456 -38.090908 -38.272728 -7.090909
7749 -47.727272 -25.090910 -12.454545 -91.090912
7750 -47.727272 -82.636360 -8.090909 -28.000000
7751 -45.545456 -4.909091 -46.000000 -28.454546
7752 -2.454545 -80.636360 -96.090912 -56.363636
7753 -5.090909 -82.000000 -81.272728 -80.272728
7754 -59.545456 -99.818184 -14.181818 -35.545456
7755 -45.454544 -65.909088 -16.818182 -22.909090
7756 -4.000000 -55.090908 -16.181818 -51.636364
7757 -66.363640 -14.818182 -28.909090 -14.090909
7758 -83.545456 -23.181818 -28.272728 -29.090910
7759 -28.090910 -74.272728 -43.727272 -30.545454
7760 -54.818180 -25.909090 -73.090912 -59.909092
7761 -94.090912 -54.363636 -26.272728 -39.727272
7762 -54.090908 -40.454544 -75.272728 -99.545456
7763 -92.545456 -92.090912 -8.636364 -96.454544
7764 -33.363636 -24.818182 -34.272728 -99.727272
7765 -25.727272 -49.363636 -99.909088 -9.272727
7766 -72.454544 -28.181818 -24.545454 -0.545455
7767 -2.363636 -68.272728 -31.000000 -57.181820
7768 -80.363640 -90.272728 -3.272727 -74.363640
7769 -44.545456 -29.545454 -0.272727 -98.636360
7770 -56.090908 -75.545456 -84.363640 -48.636364
7771 -53.727272 -92.909088 -31.272728 -73.272728
7772 -3.909091 -51.727272 -72.909088 -15.818182
7773 -1.000000 -59.000000 -25.090910 -59.636364
7774 -87.181816 -49.636364 -60.181820 -75.727272
7775 -4.000000 -77.363640 -19.090910 -70.545456
7776 -67.545456 -22.272728 -44.909092 -12.090909
7777 -38.000000 -31.363636 -96.909088 -80.272728
7778 -6.818182 -67.454544 -28.818182 -46.727272
7779 -46.545456 -46.272728 -20.000000 -50.363636
7780 -84.090912 -79.090912 -66.181816 -71.272728
7781 -24.272728 -77.363640 -30.909090 -11.363636
7782 -13.181818 -91.090912 -87.090912 -3.363636
7783 -54.545456 -92.272728 -73.818184 -22.090910
7784 -14.545455 -4.909091 -20.363636 -38.727272
7785 -36.181820 -3.454545 -18.909090 -29.181818
7786 -57.090908 -47.727272 -75.909088 -3.545455
7787 -80.181816 -82.090912 -40.090908 -64.272728
7788 -47.272728 -92.454544 -35.545456 -71.545456
7789 -69.818184 -52.636364 -82.909088 -82.909088
7790 -43.636364 -56.090908 -72.454544 -84.363640
7791 -34.545456 -46.272728 -92.636360 -49.090908
7792 -51.090908 -99.181816 -87.818184 -87.272728
7793 -2.636364 -6.727273 -16.454546 -45.909092
7794 -40.636364 -92.363640 -49.454544 -6.909091
7795 -60.636364 -89.545456 -57.363636 -7.909091
7796 -81.909088 -79.000000 -79.363640 -37.909092
7797 -31.636364 -48.454544 -7.000000 -61.454544
7798 -90.727272 -79.363640 -45.818180 -25.272728
7799 -25.636364 -38.454544 -60.545456 -76.727272
7800 -23.818182 -34.454544 -50.181820 -12.636364
7801 -41.181820 -66.636360 -58.454544 -67.909088
7802 -45.181820 -7.909091 -61.000000 -5.727273
7803 -83.545456 -18.363636 -99.818184 -51.636364
7804 -97.363640 -65.363640 -89.545456 -15.090909
7805 -13.727273 -82.636360 -76.545456 -90.636360
7806 -62.000000 -8.454545 -2.000000 -87.636360
7807 -33.090908 -62.545456 -50.454544 -56.818180
7808 -97.000000 -0.636364 -69.454544 -24.272728
7809 -53.363636 -27.909090 -78.363640 -98.545456
7810 -21.909090 -39.363636 -90.454544 -91.636360
7811 -57.727272 -90.181816 -43.272728 -41.181820
7812 -55.545456 -32.818180 -42.454544 -55.454544
7813 -15.454545 -5.181818 -32.181820 -63.636364
7814 -13.636364 -34.181820 -37.363636 -32.818180
7815 -82.909088 -74.000000 -89.636360 -79.818184
7816 -74.636360 -45.272728 -90.272728 -14.181818
7817 -59.272728 -68.636360 -12.636364 -67.363640
7818 -94.181816 -89.272728 -59.000000 -38.090908
7819 -65.636360 -2.272727 -79.272728 -7.272727
7820 -21.272728 -7.909091 -62.727272 -22.818182
7821 -13.000000 -81.090912 -86.454544 -12.818182
7822 -15.272727 -10.000000 -45.636364 -98.090912
7823 -84.000000 -21.454546 -64.090912 -44.727272
7824 -66.636360 -54.363636 -58.909092 -12.090909
7825 -9.181818 -57.727272 -79.454544 -3.363636
7826 -46.909092 -38.454544 -41.454544 -12.545455
7827 -26.909090 -6.818182 -19.818182 -48.181820
7828 -0.909091 -68.636360 -57.181820 -13.909091
7829 -49.727272 -29.727272 -26.636364 -51.090908
7830 -39.727272 -58.454544 -35.363636 -23.636364
7831 -79.818184 -99.454544 -54.545456 -32.636364
7832 -40.000000 -13.454545 -30.909090 -49.181820
7833 -71.090912 -10.363636 -38.727272 -4.181818
7834 -35.000000 -66.363640 -16.727272 -61.909092
7835 -73.181816 -22.636364 -96.272728 -60.181820
7836 -77.454544 -53.363636 -74.090912 -13.363636
7837 -83.090912 -86.909088 -64.454544 -9.000000
7838 -45.272728 -86.000000 -18.818182 -11.272727
7839 -85.454544 -73.363640 -30.090910 -25.454546
7840 -86.727272 -61.000000 -60.818180 -44.000000
7841 -57.545456 -85.727272 -48.181820 -78.727272
7842 -52.000000 -64.909088 -40.636364 -11.363636
7843 -73.727272 -23.090910 -71.545456 -37.363636
7844 -76.454544 -45.545456 -50.636364 -45.727272
7845 -18.636364 -1.272727 -54.636364 -50.090908
7846 -87.181816 -73.454544 -47.545456 -58.818180
7847 -32.909092 -77.636360 -84.181816 -19.636364
7848 -24.818182 -31.181818 -63.636364 -68.545456
7849 -16.818182 -11.818182 -47.272728 -68.818184
7850 -62.909092 -74.090912 -66.363640 -22.727272
